Centroid_Longitude,Centroid_Latitude
109.6669087,20.64057907
-9.945703298,52.12840077
12.25620432,44.60774727
119.5771627,-8.639759265
-69.07770444,12.21445567
-64.66833397,17.75969461
-124.0468029,45.05822594
-64.59042403,17.71618213
-124.1477742,44.25427941
126.8959905,34.32518266
10.53895619,43.23404112
10.53895619,43.23404112
10.53895619,43.23404112
107.9648018,21.23729845
12.93097096,41.38311838
123.605375,11.92392245
8.413149352,36.81683319
8.413149352,36.81683319
-3.619373622,51.21727471
-3.619373622,51.21727471
-124.0603643,44.83049464
-64.66555113,17.76685972
126.4184002,35.85370329
-124.5147154,42.69045962
-64.92352012,18.3585851
-124.1416837,44.30915489
126.6187344,34.21964713
-76.5487,38.755917
-124.128846,44.16338459
97.14184694,1.452271286
122.298547,-5.495252149
126.2688448,37.61762456
-76.15133467,35.04300159
-76.04498158,35.76673858
-77.13928471,34.65097111
-5.02484993,56.23319887
-122.3821878,47.81552822
-76.83013394,34.69681191
126.3239107,33.91070408
126.0876065,34.42241477
-76.57282886,34.68094864
55.61313402,26.84944217
11.20712471,42.48019344
-124.0316551,41.37133097
127.0874819,34.30715271
14.3115021,54.47777171
-124.0791678,45.01042285
11.24750897,58.6633729
-124.0431088,45.01065421
-64.65667,32.32667006
11.38254998,42.40519404
-117.2723536,33.00828383
-117.3176219,33.14043796
-117.3515001,33.17112345
-121.6061505,36.02117163
-129.0788493,47.9583245
15.45919711,69.00459245
-67.08142722,49.83136942
110.1382315,1.601143799
123.9985801,10.19152269
-117.2979674,33.04110873
146.0475548,-18.03785043
-117.6799293,33.46025988
-117.8665419,33.58736066
-81.27926363,29.8863653
-68.22700386,49.16089938
-81.27937622,29.87585361
114.7673082,-21.71589976
-82.8421737,28.16522
-85.03441248,29.88271749
-83.74695384,30.41086638
-80.32502957,27.54244048
119.1005077,-19.58985776
145.2816118,-40.77803342
-80.32465517,27.54334209
118.1471252,-34.97333491
26.2875,-33.8375
-81.26219079,24.66669834
-87.41020818,30.31507355
-39.0878039,-16.97308403
-87.41015351,30.31533295
-80.1595871,25.67575292
-80.15937064,25.67619128
115.6553002,-21.10680107
-82.619661,28.00557094
-82.6039849,28.71035811
14.00283349,54.71034622
-80.51433278,25.32919394
-82.34243182,26.915255
-80.18926852,27.24105875
-80.11394649,26.04412482
-119.4150724,34.02205923
12.90155655,41.40247356
-74.44772994,39.33124547
-82.34286046,26.90809796
115.5244527,-20.46966436
-120.8512532,35.33919283
144.8806909,13.60139773
-80.67666783,24.85500067
-80.6796667,24.86336684
-80.67645947,24.85543767
128.5737414,34.65357183
-82.62783936,28.82906659
-82.71942485,28.31445654
-81.82302881,26.28618139
51.81970787,24.48633485
14.31233481,54.47979828
126.6445877,35.57698632
-83.10467478,29.32630819
-83.03463837,29.19385328
0.971198504,58.28516091
-124.6003764,49.50045081
-72.3631832,41.34885017
14.33295842,54.36053504
-80.2085582,25.49048564
20.95586447,56.35434112
-81.26464838,31.45348831
-83.49906976,29.73556057
-88.5061113,13.25294207
12.71158561,55.3946161
-76.53484385,37.0439767
-123.1400336,48.47772003
-159.4133332,21.85267446
-122.5858939,37.36659773
-81.50559223,30.47243521
-124.9933252,50.03157378
-124.639173,49.52823476
-85.31072939,10.34380721
-76.58267373,37.31469212
-129.3284776,53.19967035
-81.44112481,30.48224382
-76.00439149,37.1943347
-157.8184265,21.25539007
173.814985,-41.1021526
8.672771995,41.74806131
130.5842247,-0.250861281
-157.7249551,21.28273445
-124.0515263,44.9652474
-129.4245456,53.63411058
-124.0020679,46.83191292
-74.33779858,39.55167983
-157.8249626,21.26756025
15.00760788,55.10131531
18.6430266,60.17686893
-49.171485,69.16816978
-123.0115337,48.72986536
-95.34757334,28.79275153
-76.54655473,34.71335822
-86.99998811,29.00126722
-156.4961622,20.63241171
12.91273873,55.44833101
-122.9413214,48.1226991
-81.9810033,26.48581697
-118.623931,34.11786063
-156.011198,19.64067652
-156.9003604,20.73688174
-155.9021415,20.17490975
78.84531175,9.165982809
175.6766548,-36.86560739
-155.9264971,19.47681907
-7.624113911,54.59334225
-123.303397,38.56530803
-122.779997,37.94545297
-75.65282799,35.88096369
-94.2174663,27.97522562
-174.712415,26.74489516
151.3103849,-33.70249741
-79.23259951,33.20527707
-61.86178147,17.19564839
-156.6395386,21.01470263
115.0426759,4.807185087
-61.82498367,49.30002108
148.0791358,-42.64069422
-155.8389303,19.97611366
-3.077878965,53.58323766
-137.8075354,56.18581575
-5.19153246,58.13174122
-4.73562213,56.60375721
-123.8030972,49.62957852
1.704813869,52.38625987
-157.693404,21.26916327
-155.8301537,19.98170901
6.389916941,43.00636119
-159.6708692,21.9539404
-1.842446702,49.61892021
-159.5892135,21.89882233
-156.6150029,20.49743565
-159.3370407,21.99299393
-3.491925643,48.88278727
-155.6009495,20.25494039
-64.87254164,32.28428904
0.866776848,51.77560191
-3.057597658,51.22081248
-64.84662,32.24779553
-1.483827682,60.28697133
-3.482566997,54.9500501
-155.6461651,18.88595827
-157.597876,21.3577336
-123.9702742,45.79024514
-73.95049841,40.32288019
-14.41876031,57.5744476
-156.8877989,20.74225714
-124.1634928,44.16034497
-159.4958388,21.85834064
0.983190012,51.78218361
1.252748982,51.09539637
-0.144211404,54.13114797
-5.351122336,50.24008347
-4.278457904,51.55991102
-5.372050034,57.22061223
-5.58750086,57.07408324
-5.253911419,56.45292474
-6.325209326,55.75884973
-5.446443609,57.31390646
-7.402540858,56.98133547
-5.700911497,55.91295483
-0.491207113,54.40362927
-1.774141932,55.62213307
-1.021701098,60.14434449
1.563698147,52.0874107
9.065580644,42.13888831
-80.32182279,25.2401096
-2.070983157,50.68581397
-4.933900194,55.72820676
-84.82957203,45.81032847
-81.59916837,29.20182044
-82.50793165,27.67802352
-157.8772215,21.31229936
0.33504969,53.1019058
-0.687826748,44.35978548
-4.588654037,50.32679014
1.24602316,51.87180801
-1.407861941,50.72663233
-4.553276409,50.89095122
-4.405537035,51.00541512
-0.893784869,60.82115954
1.911692539,50.74499861
-124.041609,45.76688947
-157.8279316,21.28413224
4.564895938,43.50457063
-5.969803953,55.89008915
-3.083721014,54.46958313
0.644569601,51.53293179
-1.808223723,55.64828917
4.564321542,43.50458587
-1.168256732,45.91547382
-7.633279792,57.52346394
-4.12217083,52.89879397
-4.350399894,53.14075301
-4.066783757,57.70827355
-3.564110489,54.96536623
-4.473747059,50.97626088
-5.598440814,54.45307543
-80.77987862,28.82620024
-82.24352596,26.66133609
153.0533677,-25.92984762
-72.15634704,21.83587318
-64.62006551,17.78655429
-85.40923459,29.81942553
-64.83433194,32.25200881
-1.057239123,46.04547889
17.95685,-33.08343
-62.95125862,46.41961152
3.0405133,42.58725502
3.0405133,42.58725502
-75.65107681,35.26413452
176.83504,-39.47290803
176.83504,-39.47290803
176.83504,-39.47290803
-155.9629999,19.56163513
-155.8259189,20.03260586
-157.0295352,21.08157519
5.487021522,53.43023454
12.23176476,54.47840269
147.6498191,-42.90740226
-156.4311692,20.60654177
130.8669901,-12.55287658
-170.2665433,25.49405457
-124.473199,42.70092336
-124.066862,44.7374901
55.66351157,-4.329116437
-66.99056731,49.87849195
55.86565874,-4.311140851
20.90377727,63.99081069
55.2129673,-4.499350868
11.24288566,58.41631626
55.50164402,-4.619724357
-122.6129208,47.16909856
46.34293423,-9.416656877
-63.86161099,49.88354659
130.5407412,-2.103032833
130.5407412,-2.103032833
153.3772681,-29.78260113
-64.80058672,32.26172686
-64.80058672,32.26172686
55.37426259,-4.638464412
46.34293423,-9.416656877
9.47106369,42.98393007
-123.7919593,39.27254918
-87.06241771,5.530280479
-1.163824958,44.76914871
-53.59078828,5.602937981
-87.06342908,5.529754941
13.97644662,-21.78419003
-3.999472191,47.72413418
-81.3499972,3.983331844
3.036772026,42.77145074
-81.3499972,3.983331844
4.848114832,43.37208617
159.1676368,-31.62335146
-76.0833062,39.49472152
5.509142822,43.2097494
6.019769688,43.10398713
6.668454069,43.20317498
159.027686,-31.54243477
23.88296752,-33.94717089
8.568547648,42.15139188
7.464596427,43.75915309
151.1294844,-34.06963872
-2.79173409,47.58368913
-103.9743615,-26.89874512
-103.9743615,-26.89874512
-103.9743615,-26.89874512
173.0219922,-43.88087643
173.0219922,-43.88087643
173.0219922,-43.88087643
-125.2169319,43.47646768
-123.1095501,37.77128571
-87.38067507,30.37152479
9.483891599,42.59987978
-2.391726667,47.40587
9.361607779,41.55086076
9.480617154,42.59874574
3.313903505,43.25910426
7.130969009,43.56464507
15.19605463,68.93852833
-4.983719827,48.41745526
4.452675,43.5683989
0.178598553,49.4459566
-5.156031405,48.25050329
-125.3568025,50.59146276
1.195102097,50.59915142
5.115459641,43.28582454
-1.898783322,46.05909138
-78.69454016,73.25405997
123.58705,13.59239781
153.2892141,-30.00962592
-74.97270456,38.86583079
-131.5203582,52.24099698
-81.6049995,19.32499963
123.4744081,9.610040752
-94.51291216,28.09992933
123.8224196,10.75354952
148.2425462,-40.04253343
-75.87763753,35.71452435
24.05847206,65.74506718
47.11000794,-11.61628176
-26.78800177,38.29722352
-69.80790831,47.75501291
45.28491924,-13.19350887
-46.70013559,-0.880184893
120.6926418,-33.87572126
-76.11682296,38.63124839
-128.6307068,46.02352448
1.4761299,58.98653811
-82.50792397,27.67802189
-78.17896062,32.84979151
127.9329039,34.9111409
-87.44549692,30.51141141
-122.2926651,38.21641937
-78.99975127,32.35464063
-79.14254352,32.08400475
-82.74291438,27.55547607
-79.50000027,31.64218413
-82.58290478,27.32272308
-64.8257091,32.27409106
-78.30020423,33.91605041
148.0780757,-42.16951784
-80.13322498,30.39992916
-79.98338634,27.10021611
-80.69889622,24.53470628
-76.92780918,33.42204637
147.2294378,-19.32843518
-85.14492926,29.65451423
152.8514317,-25.26648033
-157.850029,57.5145321
149.0695096,-20.9603032
-169.4538076,-14.23972728
168.0512921,-16.23482661
115.1653777,-21.32286592
-123.6337312,47.78382461
112.7026175,-8.446804196
139.4829627,34.05012647
-118.5197818,33.34454597
102.72821,5.901195405
-125.0965643,49.84680005
-5.266832202,55.63872874
-124.4917555,40.47003127
-64.824665,32.28313469
-122.2955226,37.06089742
15.58214146,56.20183867
22.73996846,65.46211788
18.63670192,62.98317111
31.14203118,70.39047834
-70.77747002,47.07965678
38.88171779,-6.217580082
-76.1108325,38.64031558
-170.8069248,-14.29314535
-122.5171948,37.51998831
-71.41784744,41.67633704
20.89831066,37.69835922
-72.55873827,41.26567984
123.8809796,9.933493619
-71.98815021,19.77156841
-123.7372417,39.27103449
8.453773871,53.92983122
-73.58144979,18.07941195
179.0176934,-47.86035254
178.9507358,-49.67060996
168.8261059,-52.53301266
-124.7355707,44.64714591
-124.7355707,44.64714591
-122.7081553,47.07609827
-124.3966354,43.31338364
33.52704844,45.85969365
-136.1069208,58.53877355
71.51846876,-6.155553299
-74.95600771,38.95523845
-82.25552561,28.59291655
-74.27255822,40.4328115
-32.04867014,-55.64886359
71.91389401,-5.334365014
-122.9945861,37.99021943
144.8805613,-37.86724483
-75.51955454,39.60052601
-75.20621966,39.30089657
76.68892504,-51.04125265
73.28723957,-53.05091936
-69.37227745,43.01841242
-69.95248889,43.30392261
-80.19389174,25.72287895
-71.21726559,41.48810976
16.67831352,57.84737291
-65.04715147,18.20331873
-74.11677664,39.78999058
14.46136123,56.01157444
1.383021129,38.86382313
-84.74779829,29.71966904
123.3843243,-33.54513809
-75.0000168,39.20514822
99.92216057,6.027069475
153.5483314,-28.18967169
-80.41769159,27.80051501
-82.34305264,26.90764642
97.24207766,2.204033587
97.24207766,2.204033587
-75.49429132,39.51600718
-163.564785,56.46319085
-84.35639611,29.93042347
-83.28274367,29.32658421
133.853757,-3.754322123
12.62092892,56.77204653
-123.2505409,49.16458487
-123.3655694,38.06300276
-123.0274117,37.74489937
142.4697868,-38.40275604
145.0159356,-38.48664199
144.5013211,-38.29173219
145.653147,-38.69948604
124.1574475,10.21280863
145.5904769,-38.67399316
16.90505881,57.0323532
-120.8959046,35.22725012
149.9728518,-37.5471071
146.3043548,-38.79884521
-90.39052736,20.73639961
12.88363532,55.85651269
18.87944752,59.34986604
16.79529892,57.94731194
-122.2919089,36.36049439
-65.89587098,49.22811191
146.4093021,-38.79896355
-62.96680469,50.27650088
-76.52502432,38.37578925
141.3437625,-38.35403469
-135.4996767,57.0597645
17.46403757,62.51024544
-172.7381397,-3.821535132
10.9841792,59.15217469
25.8570993,59.56141647
145.381582,-38.30044789
-76.31630203,34.84689464
143.6701946,-38.77785625
147.186018,-38.41677661
146.5630623,-38.73918605
144.2468881,-38.42049514
123.14504,9.834268546
124.3512964,9.627756118
144.803566,-37.92284149
-55.66012578,50.73265202
144.3308773,-38.34066902
149.2531979,-37.81387683
145.0253957,-37.99056139
134.3159663,33.54161658
146.1735997,-38.85391401
142.9995082,-38.63275378
10.63298912,63.57305067
143.1067879,-38.70250018
16.69210946,57.75846604
146.3552001,-39.15288853
146.2399358,-39.10965367
146.2432993,-38.96095686
-90.62916511,-1.20584229
-121.9945351,36.5061038
117.9436324,-35.06259266
-124.839962,50.93018345
0.862357989,51.75372061
-65.24232689,49.23804541
174.676379,-36.52464608
-123.8285829,39.34934134
-70.03341743,47.68511795
-75.18076926,39.24856524
123.5067405,9.139884037
9.489731734,44.11270507
-172.7381397,-3.821535131
-84.08704872,30.33857426
166.3181478,-22.33109364
15.89007527,69.15614211
-64.16162477,48.49520244
-122.6694576,48.15714097
17.64627083,58.85007135
177.133498,-38.00868819
123.222165,8.745977522
-130.433775,54.80619742
-87.82550906,18.14540839
150.4167715,-35.52915341
-119.7396508,34.01655127
126.0272821,37.15147033
12.35003423,56.94268427
145.7287818,-40.94585228
17.01066982,58.49002589
-82.25025676,26.68870084
151.7745404,-32.84561204
123.6801556,9.515475069
17.2089285,61.24715439
-130.5577774,53.85303505
-117.3039833,33.08847003
-77.42028062,34.59745417
-70.01793676,41.9120331
27.42096,42.49469333
149.5495597,-22.02350895
103.00815,5.736093913
-69.76592655,48.02684872
-80.45186334,51.35002499
104.1253154,2.300428522
117.487155,-8.384521389
147.4028073,-43.22897773
11.11726959,65.00976796
-48.82658934,-28.5854815
-41.94749379,-2.782675605
126.1071786,34.88427556
38.84105503,-6.339793238
-70.46470852,47.05704091
16.56779903,69.16280627
17.26164119,78.4250679
-90.12351671,29.22508697
39.35453477,-8.7160503
-5.216026491,50.31964792
167.2345048,-15.52889744
-75.50772041,39.33778518
-72.07585056,40.99329422
-61.48580714,47.7854217
35.00835851,24.45905551
-167.3670245,53.58655991
115.0465271,-34.16090576
8.559630374,39.82567961
172.5262902,-40.61608785
16.7732573,69.29318895
123.1501839,9.871386112
121.0433305,13.55663637
127.8389327,34.92274436
13.12401913,45.72380444
-79.89989131,19.67926848
-81.07286655,19.34552745
-123.1555595,48.77893291
-124.0660511,44.7531402
-125.4849211,47.64819858
174.6737682,-36.8620412
-46.39023771,-24.00513726
121.8361427,13.23452538
-66.24681541,45.15705808
126.0820816,37.19567415
-83.7201519,10.67533583
115.2174599,-30.75926261
-122.6694578,48.15714173
-87.79224557,30.33172344
-87.79224557,30.33172344
-129.9013685,54.20576955
8.656515,54.12866178
-68.02053604,48.67793932
-76.2807533,-14.1531759
8.656515,54.12866178
-84.99571826,29.80122484
124.2405274,13.70791028
-22.64651619,65.29416942
127.9480939,34.67388866
-123.9869269,45.45637664
-67.29983911,44.6094009
152.4514897,-32.21156583
138.8864372,34.61251665
-122.3315863,47.40337438
-80.62794771,28.243999
-69.94982468,41.73644245
-80.32103967,25.26688411
-68.27575,-53.0203939
-70.32124648,42.40440454
-21.92831171,64.3838136
-20.60247683,63.29929394
-82.62771866,28.90974666
3.079304538,42.53158952
-21.97508493,63.91735582
-81.45253385,30.85852664
-88.36426124,16.56631018
-64.695,32.32333006
125.9583436,37.61712154
126.3740486,36.61489499
-20.32202748,65.83051334
126.5384944,35.53699776
19.519105,40.22938453
-23.18944319,65.74675809
21.88279235,58.34829945
11.92260296,57.40487406
127.6466171,34.54194832
-121.9512392,36.5121465
14.62449747,67.8582398
-74.09987876,40.32335888
-64.77667,32.27000006
12.53441185,54.35522383
-92.06818451,14.46817072
-123.3301949,38.5660387
-64.79,32.24166706
124.3970047,9.652422357
-81.82848656,26.28292585
-85.832325,10.33221277
17.35121633,61.95177132
-84.74669341,29.72053606
3.084386509,54.02448728
11.67923761,58.11301476
-157.7478647,21.01883538
11.24094779,58.76553097
-9.042198951,38.47394368
11.67009596,57.84979765
15.46510299,43.09224662
32.66137799,-27.69901455
11.10672235,58.75222649
-77.11750695,38.36294584
-117.8738072,33.64860027
-71.35155902,41.65151451
11.69562507,65.13214914
151.2259372,-34.02383383
-66.1715861,17.94467298
-151.5541222,60.34242943
-65.61185632,18.4023774
-177.3176111,51.51842809
-63.98756621,50.28906361
123.9712734,9.599195109
-78.66019636,73.24561526
-51.79951795,68.41261072
11.80944194,58.32429721
18.46237231,60.47869989
20.90175663,37.69444756
-82.87179065,24.64883027
-82.65460029,28.90776689
123.9168583,9.95751644
-125.0995149,45.74221865
-76.13324906,36.54360228
-95.07332603,29.58474995
9.421731945,42.99711029
9.376336132,1.130565619
11.1401557,58.78087027
18.78853041,63.13583256
-156.4656077,20.89538657
115.3280743,-20.91355282
5.637196377,-1.429594758
54.43125795,17.04165385
-126.1499078,49.2611484
-64.09459091,46.53443513
-9.943517383,52.12741786
-75.87763754,35.71452435
-67.46660608,49.31792352
13.03320072,41.27810571
-88.50892374,47.32259795
25.62673444,60.15163835
17.60172646,58.9532574
121.4751977,-33.80395157
-125.1550875,48.95154832
4.177923333,51.36557667
145.4360398,-38.49012064
-76.57691705,37.1279925
13.47174486,45.71700263
1.376598314,51.13513326
-87.4463605,17.44746605
85.87860195,19.8417014
29.46111729,70.71641113
118.333047,2.140271586
-66.98892295,41.48886542
114.1296202,-21.76866192
27.63291297,71.09643655
-64.95833,32.26000006
8.205761009,56.36711197
-85.06670333,30.35113908
39.07629974,-5.501712615
-67.41415797,18.2369354
-91.42205317,47.16825742
-81.43062612,30.43187501
9.630981613,57.02486433
-81.43147709,30.42966353
-87.28498876,30.29995131
12.32776,78.93616111
-81.11050871,29.43815096
-64.97667,32.25333006
-86.14535766,30.33696972
-81.32308755,30.06773999
-122.4341602,47.3618882
-122.7303917,48.8405658
27.72255707,42.32445445
153.263716,-29.74606628
169.125945,-52.72076946
-75.79531312,37.27472956
-64.81553,32.3055765
15.95105647,79.14980826
28.0046222,-32.98834616
18.33973435,40.34966395
18.50354823,59.17746519
-16.78468374,12.97617334
-128.3997146,53.53104334
-64.73975922,32.33123868
135.8519283,-0.759323881
-64.7376808,32.34016247
-82.1132049,26.45411558
-80.2287392,27.28223386
-80.30521581,25.1736034
103.9799781,2.520591631
-146.5390244,60.49869141
-81.99159097,24.55855674
-85.97849155,30.27306759
-82.41885479,27.66925005
-80.80923323,24.81709262
-81.41428801,24.55234534
-90.3047193,29.80252095
-75.65107677,35.2641345
-81.87319884,26.38979331
-124.109224,44.31000883
-80.49561085,32.52311333
-64.75531599,17.77951746
-76.51926595,39.21365363
-42.27688201,-2.765510043
-48.79566942,-27.88621588
-64.35381258,48.89163718
-37.71655,-12.05610566
-76.28264911,38.65514578
-80.09833572,26.94874409
-85.34594109,29.75048699
-94.04660535,27.95012903
-82.05410397,26.59169683
8.616617239,42.31668078
-82.05409602,26.59169721
50.11870416,-15.51128933
-81.30723247,30.06857599
-64.975,32.27167006
124.0045416,9.990429347
124.0336166,10.9322109
-62.473193,50.24293637
-38.1961942,-12.77872215
-123.073365,49.03041073
-74.18476562,39.69668643
-80.70217174,28.6315178
-158.0802306,21.24775555
8.622320648,39.87481627
104.3221236,-1.430523686
-157.5916667,21.3341667
19.24605723,58.366314
-64.67102824,32.37339681
122.7673778,-8.538247935
126.0527882,36.23440436
119.6100702,-34.37638419
24.06836737,71.05625594
125.9617927,36.55172965
-7.345705,57.31559261
116.8043723,-20.38559244
15.09747571,68.01383149
-128.8482367,53.72817138
151.4512395,-24.04760978
175.149665,-35.93866878
-90.53668741,20.2035563
15.45637718,56.17410116
-80.76691701,28.80187583
147.8502569,-43.02618384
123.0568998,7.569776749
114.4991272,-3.412187613
-15.91913347,13.38169957
132.3977039,-11.54844059
-68.32201169,49.08494858
-77.69978179,7.818817874
-5.189685467,55.97388938
-81.41946139,30.46341334
-67.66749954,40.42646565
106.7955604,-6.13484768
-67.74566211,49.29918987
-74.39759153,39.45471119
-117.2559629,32.86777746
-74.2867062,39.40994702
-75.95900826,37.12603766
-121.9220124,36.63563524
-122.0246872,35.54782997
12.46899797,56.29722921
115.4142291,-21.43380134
151.1808398,-33.55256979
-149.3008324,60.0039921
-97.06666639,25.96805554
-1.506320415,46.23154018
-63.02010712,50.30124799
-94.21398117,28.12942927
124.1392678,10.13768265
-81.10129828,29.41745165
-80.14115845,25.92012631
-2.428209091,46.21740797
-71.57537411,41.22486811
-124.3785921,43.34101074
22.82046875,65.67596746
-80.14094005,25.92056636
-62.09590142,46.38699494
-61.88669931,49.0706221
-39.09491563,-14.41264013
-47.91153773,-25.16587074
-80.44055358,27.81000198
-123.3315121,49.45771468
-81.32228667,29.92982879
18.387805,-34.288821
-72.89033805,40.77917011
126.2947672,36.29014912
-169.678481,57.34595566
11.26544637,58.62035674
122.6428124,0.99943669
14.93262351,38.49677453
115.3981005,-20.7899163
128.2936252,-15.63814024
114.5230202,-22.02248951
14.04890206,55.38828036
145.2714569,-38.23117086
-63.08081523,50.27136451
-41.39969419,-22.16369976
110.2392417,-1.240041333
-89.53339478,30.21049798
-68.8121655,41.19561971
-69.6156556,39.95158122
151.1813031,-34.01801269
-66.48139789,50.24838935
123.1878352,-34.10053829
126.2598877,37.62038182
-62.45427778,67.27884353
-149.4531201,59.84129746
-66.78264341,11.86284399
-122.4341603,47.36188785
-74.41399715,39.36627977
-75.081332,38.49292553
-68.27575,-53.0203939
36.17068996,45.44810033
-76.11914443,38.62338322
-70.78086897,42.95597871
-85.70500414,30.07698838
-71.59446269,41.3861229
-64.98333,32.28667006
-119.101,33.675
-83.67710881,24.79519399
-97.21365791,75.48627298
-124.5806951,45.91486667
-82.60086236,27.38710355
-120.9465094,34.29736141
128.0586281,34.89991711
12.77564579,56.22305841
54.98219356,17.51927398
5.258207901,43.34892109
145.3559787,43.29789244
128.3075402,34.92293153
-81.0011756,24.73897918
-94.81135247,28.59598866
-64.80374748,48.19757742
28.92961054,-32.30312978
-124.3118614,43.29134561
-64.7188625,32.35209016
-123.8261879,39.37749143
-80.45861958,27.86802345
-93.83416663,29.35833323
-123.1418902,48.47797123
21.34383042,64.60097557
8.655731128,42.3044657
-2.813318743,54.17066544
19.18875924,59.63906707
53.41491465,26.79397672
134.2681066,-33.94574225
-71.86506569,41.34275572
113.1610179,-24.74962706
12.1522844,57.15557205
17.53573831,61.72217016
-93.85505941,28.35574356
-168.4796043,61.69078024
-80.31069,42.03659023
-122.6129476,48.39626757
-81.48997498,30.96729369
-81.41932171,30.471819
-122.9777869,48.56281788
-80.44483999,27.85121416
-85.70500728,30.07699174
13.89431151,55.43465542
168.49115,-44.29419755
-85.34594546,29.75048992
-70.33237417,41.9157689
-81.40530064,30.68871593
-82.6976665,28.83104725
-71.41470971,41.67528454
-85.11140848,29.64889036
-48.81153803,-25.79037055
-85.40991649,29.79320134
14.53514382,68.41606472
100.0555383,6.069301805
-81.08422517,29.33456631
-82.59537593,27.83735775
135.8522747,35.57384764
-72.45950326,21.66434231
116.2139359,-4.074826209
-130.2295227,54.62100421
-124.3807903,43.15302864
-80.5939666,24.95123067
-72.03113631,41.32354197
-86.99545612,30.54212231
-140.28369,60.49341582
115.6627083,-32.12133206
-81.50214231,24.75550978
166.4646322,-22.48434936
23.2993612,65.73692218
-123.0125,37.68624705
11.26329988,58.5065449
-124.8083324,46.94166756
11.29348686,58.49268171
17.83389675,69.5958253
124.1270698,10.12767634
124.0338993,10.92486331
-83.93623898,11.78745018
174.2385925,-41.17274958
125.9951211,37.05851984
-39.03721503,-16.3552157
-80.98093161,29.07376712
147.9499997,-40.77714321
145.778525,-42.64831512
-88.12070249,17.49230402
145.1729026,-41.86005217
-76.07400754,36.07143114
174.7105225,-36.66967543
-122.3163146,37.89380231
-69.37263419,19.818045
-80.88265992,25.37294753
124.2298694,9.600474681
153.0914634,-26.44723972
-73.92084809,40.3526698
115.0398215,-29.71455592
15.80609928,43.00506041
107.8751704,16.31465341
115.0448422,-30.53040711
66.20428905,25.69040465
123.3791386,9.999819717
-58.45382503,51.13534802
114.9965302,-30.3585464
57.10865971,26.32904808
-74.03002458,39.79938015
174.4237542,-36.41060414
-64.975,32.31833006
-122.3500158,37.10042125
-66.40775682,50.24399886
-67.66161996,48.80746499
-121.1735159,34.78933467
-64.80000653,32.27848191
-89.40347746,30.27182699
-76.38038919,38.78621617
-76.89121443,37.56050042
-64.91333,32.36333005
-76.30044458,37.78197859
-124.0981217,41.41666222
-80.75982944,28.47059958
18.87989337,59.38010498
-89.24725844,30.34247269
127.7812572,34.93290732
-68.78178032,18.28417388
18.55382777,59.41191198
-1.834149054,55.66873632
-91.39552288,29.43107871
18.27950684,60.37198421
-85.95334563,30.67843017
21.41754026,70.3796491
-76.54655475,34.71335824
-6.118782087,55.01802918
121.46703,39.01608771
0.964218586,52.95424997
-127.0600905,49.83535893
20.64648,-34.47553182
-29.5,50.6633574
144.71966,-40.60408772
-125.7118605,54.5610304
-75.53119353,35.24241197
-77.97090108,33.89013433
128.9553602,34.88746638
15.7725192,68.73715582
-146.4269652,60.50488079
8.202954456,54.8321261
-55.96398914,52.59898052
-76.20092631,38.98589142
166.5907822,60.29818648
153.2926173,-29.30404658
10.85109742,55.88036106
103.9653083,2.477321628
17.47352896,62.47075134
-79.72810898,-2.486941777
18.87802948,59.52395334
-72.24324334,41.3175428
-76.0466316,38.57948449
-73.77255293,40.6128179
-65.56210633,18.4409782
-84.46589018,29.90152796
-79.49782127,33.0282306
-71.40126298,41.66000264
8.422611435,53.9350552
174.0650375,-40.90184688
158.9796042,-31.65883614
-78.53630599,33.86607258
-67.8418253,44.53137925
-76.89217695,34.70824306
15.73949449,68.53247916
-81.2688857,31.63370743
-48.4388715,60.75819542
144.8811768,13.6035201
124.0341964,24.22486901
14.69190224,68.8883191
-82.45143709,27.69022341
-160.5749665,21.70855437
11.11200142,58.95639626
145.8119964,-5.131903442
-70.84721533,43.08383126
-76.37504507,35.38727019
-157.8723022,21.32259701
-87.03243433,41.6614446
-70.80986046,42.75162384
-70.60786036,42.57745096
12.68760752,55.99096459
15.34804349,56.11985442
-75.74319045,35.18524201
-88.02249318,17.78802431
-90.58035016,46.93617411
-75.54129364,39.38687378
-79.14002859,33.54750971
-70.00526294,41.95905397
-69.99579821,41.5931853
-75.44279636,37.87944641
14.75717528,56.02428739
12.99817544,55.72464181
-89.36218628,30.35588481
-70.0582494,41.89977795
9.543608193,63.69116239
-70.51847032,41.56377134
-88.59925168,30.41996983
-82.84626942,28.17115004
130.8768387,-12.45112774
174.2902323,-41.11717132
19.02175755,59.82753443
-76.30596248,39.20736326
-46.1766246,-24.30536619
-64.91333,32.36167005
-159.3568105,21.95283076
136.7042096,-35.96516685
-66.52602755,50.1910112
-80.210247,25.49049476
11.31266611,55.83488953
-122.728404,48.5498934
-70.2168765,47.29288156
-88.77560993,30.3813136
122.2756759,17.11306748
123.7466105,9.596619946
18.13596249,60.45190211
146.9850303,-40.94223928
-70.02469605,41.79168291
-85.02458572,29.82944117
18.73254113,69.6359406
128.5475517,35.07166914
-92.15594267,29.68143384
-74.4714049,36.82046831
12.36506971,56.9205966
-155.0726075,19.73345638
-82.16899231,26.79816594
-70.25754221,47.23189086
-83.49513242,29.7388108
-80.41610799,27.79957585
118.0394152,-35.0427796
-69.24697588,48.10625876
11.9635201,57.33981579
